,shareCount
332786,39
332787,21
332788,0
332789,8
332790,4
332791,7
332792,41
332793,112
332794,37
332795,6
332796,2
332797,170
332798,4
332799,68
332800,125
332801,6
332802,2
332803,5
332804,5
332805,1
332806,2
332807,5
332808,3
332809,2
332810,5
332811,176
332812,1
332813,6
332814,1
332815,0
332816,4
332817,115
332818,138
332819,4
332820,4
332821,6
332822,549
332823,13
332824,5
332825,58
332826,0
332827,23
332828,37
332829,112
332830,38
332831,415
332832,147
332833,10
332834,210
332835,1498
332836,5
332837,42
332838,9662
332839,12932
332840,639
332841,290
332842,50
332843,181
332844,0
332845,17
332846,3
332847,3
332848,32
332849,16
332850,21
332851,74
332852,6
332853,13
332854,4
332855,1
332856,1109
332857,8
332858,106
332859,0
332860,22
332861,68
332862,240
332863,4
332864,4
332865,5
332866,19
332867,1
332868,93
332869,3
332870,2
332871,2
332872,0
332873,9
332874,1
332875,9
332876,25
332877,0
332878,0
332879,1
332880,13
332881,396
332882,19
332883,207
332884,74
332885,3
332886,1
332887,1
332888,1
332889,7
332890,0
332891,9
332892,1
332893,64
332894,12
332895,9
332896,12
332897,7
332898,0
332899,13
332900,0
332901,220
332902,4
332903,0
332904,8
332905,0
332906,0
332907,1
332908,0
332909,2
332910,3
332911,6
332912,10
332913,1
332914,1
332915,8
332916,6
332917,3
332918,4
332919,4
332920,23
332921,47
332922,23
332923,3
332924,4
332925,52
332926,2
332927,3
332928,0
332929,0
332930,1
332931,15
332932,3
332933,0
332934,131
332935,25
332936,208
332937,19
332938,3
332939,183
332940,5
332941,0
332942,4
332943,0
332944,4
332945,2
332946,124
332947,52
332948,1
332949,0
332950,118
332951,182
332952,18
332953,66
332954,5
332955,7
332956,28
332957,135
332958,315
332959,1078
332960,5
332961,11
332962,1
332963,1
332964,6
332965,1
332966,4
332967,0
332968,0
332969,19
332970,0
332971,1
332972,2
332973,0
332974,0
332975,0
332976,6
332977,1
332978,0
332979,3
332980,3
332981,14
332982,2
332983,0
332984,2
332985,9
332986,6
332987,1
332988,1
332989,1
332990,2
332991,1
332992,0
332993,6
332994,1
332995,1
332996,1
332997,1
332998,0
332999,1
333000,0
333001,0
333002,6
333003,1
333004,1
333005,44
333006,2
333007,1
333008,7
333009,0
333010,2
333011,1
333012,0
333013,4
333014,2
333015,2
333016,11
333017,1
333018,1
333019,2
333020,0
333021,0
333022,2
333023,1
333024,14
333025,0
333026,2
333027,0
333028,38
333029,61
333030,0
333031,13
333032,0
333033,1
333034,3
333035,4
333036,2
333037,11
333038,1
333039,2
333040,3
333041,0
333042,1
333043,0
333044,14
333045,1
333046,2
333047,1
333048,0
333049,1
333050,4
333051,1
333052,21
333053,2
333054,19
333055,3
333056,1
333057,7
333058,26
333059,0
333060,5
333061,1
333062,2
333063,0
333064,0
333065,7
333066,0
333067,2
333068,13
333069,1
333070,2
333071,8
333072,2
333073,0
333074,7
333075,20
333076,1
333077,1
333078,0
333079,6
333080,6
333081,9
333082,2
333083,1
333084,5
333085,1
333086,0
333087,4
333088,3
333089,1
333090,5
333091,35
333092,2
333093,4
333094,1
333095,5
333096,2
333097,2
333098,3
333099,11
333100,16
333101,6
333102,1
333103,17
333104,6
333105,1
333106,1
333107,0
333108,0
333109,0
333110,11
333111,1
333112,1
333113,4
333114,0
333115,1
333116,0
333117,1
333118,19
333119,0
333120,18
333121,2
333122,1
333123,4
333124,0
333125,1
333126,1
333127,5
333128,867
333129,0
333130,1
333131,32
333132,1
333133,9
333134,1
333135,0
333136,0
333137,6
333138,16
333139,12
333140,1
333141,8
333142,3
333143,11
333144,9
333145,3
333146,13
333147,1
333148,4
333149,16
333150,8
333151,0
333152,11
333153,4
333154,12
333155,4
333156,17
333157,0
333158,9
333159,45
333160,9
333161,12
333162,1
333163,26
333164,6
333165,1
333166,25
333167,1
333168,7
333169,0
333170,3
333171,1
333172,7
333173,0
333174,1
333175,0
333176,2
333177,32
333178,5
333179,35
333180,15
333181,0
333182,53
333183,0
333184,1
333185,1
333186,14
333187,6
333188,2
333189,5
333190,6
333191,183
333192,7
333193,5
333194,0
333195,11
333196,1
333197,1
333198,1
333199,7
333200,8
333201,11
333202,15
333203,2
333204,5
333205,16
333206,2
333207,3
333208,0
333209,0
333210,10
333211,3
333212,2
333213,0
333214,16
333215,0
333216,3
333217,3
333218,0
333219,0
333220,10
333221,3
333222,4
333223,9
333224,1
333225,0
333226,1
333227,0
333228,2
333229,21
333230,2
333231,1
333232,0
333233,8
333234,1
333235,1
333236,1
333237,0
333238,1
333239,1
333240,2
333241,6
333242,64
333243,5
333244,1
333245,2
333246,1
333247,2
333248,8
333249,1
333250,31
333251,5
333252,2
333253,13
333254,4
333255,43
333256,0
333257,20
333258,3
333259,2
333260,6
333261,3
333262,8
333263,0
333264,12
333265,0
333266,1
333267,11
333268,0
333269,3
333270,7
333271,1
333272,0
333273,0
333274,0
333275,7
333276,0
333277,0
333278,3
333279,1
333280,0
333281,26
333282,0
333283,15
333284,0
333285,2
333286,4
333287,0
333288,0
333289,1
333290,0
333291,2
333292,0
333293,0
333294,1
333295,0
333296,6
333297,0
333298,5
333299,1
333300,1
333301,3
333302,0
333303,5
333304,0
333305,68
333306,2
333307,8
333308,1
333309,1
333310,0
333311,1
333312,31
333313,3
333314,1
333315,0
333316,1
333317,0
333318,1
333319,0
333320,0
333321,222
333322,1
333323,0
333324,4
333325,0
333326,1
333327,0
333328,2
333329,0
333330,4
333331,4
333332,6
333333,1
333334,0
333335,6
333336,0
333337,1
333338,3
333339,13
333340,0
333341,1
333342,1
333343,0
333344,3
333345,0
333346,1
333347,0
333348,20
333349,0
333350,22
333351,1
333352,28
333353,2
333354,2
333355,5
333356,4
333357,6
333358,4
333359,1
333360,0
333361,8
333362,3
333363,2
333364,1
333365,0
333366,0
333367,3
333368,2
333369,4
333370,0
333371,5
333372,0
333373,0
333374,3
333375,0
333376,380
333377,3
333378,0
333379,0
333380,17
333381,1
333382,1
333383,16
333384,0
333385,27
333386,22
333387,1
333388,35
333389,1
333390,107
333391,0
333392,2
333393,3
333394,0
333395,2
333396,6
333397,9
333398,0
333399,0
333400,37
333401,11
333402,1
333403,0
333404,0
333405,0
333406,13
333407,4
333408,0
333409,34
333410,0
333411,1
333412,3
333413,3
333414,3
333415,13
333416,15
333417,8
333418,2
333419,7
333420,107
333421,1
333422,1
333423,46
333424,23
333425,1
333426,3
333427,19
333428,3
333429,8
333430,5
333431,20
333432,2
333433,0
333434,54
333435,51
333436,3
333437,1
333438,31
333439,63
333440,2
333441,2
333442,13
333443,117
333444,1
333445,265
333446,3
333447,7
333448,2
333449,254
333450,8
333451,34
333452,1
333453,0
333454,40
333455,13
333456,3
333457,1
333458,1
333459,3
333460,3
333461,3
333462,1
333463,5
333464,80
333465,8
333466,0
333467,2
333468,0
333469,3
333470,11
333471,4
333472,1
333473,2
333474,2
333475,12
333476,1
333477,0
333478,335
333479,1
333480,0
333481,0
333482,86
333483,21
333484,63
333485,2
333486,0
333487,3
333488,14
333489,4
333490,5
333491,69
333492,15
333493,2
333494,0
333495,0
333496,2
333497,16
333498,1
333499,552
333500,1
333501,0
333502,1
333503,1
333504,0
333505,0
333506,10
333507,0
333508,0
333509,2
333510,0
333511,0
333512,3
333513,2
333514,0
333515,2
333516,157
333517,1
333518,0
333519,11
333520,0
333521,1
333522,0
333523,1
333524,0
333525,0
333526,3
333527,0
333528,7
333529,3
333530,2
333531,4
333532,0
333533,1
333534,3
333535,0
333536,6
333537,137
333538,18
333539,2
333540,3
333541,4
333542,5
333543,1
333544,5
333545,20
333546,0
333547,0
333548,0
333549,1
333550,0
333551,2
333552,1
333553,0
333554,1
333555,0
333556,0
333557,11
333558,0
333559,0
333560,0
333561,1
333562,43
333563,0
333564,1
333565,1
333566,0
333567,0
333568,2
333569,2
333570,2
333571,2
333572,0
333573,0
333574,0
333575,0
333576,3
333577,2
333578,1
333579,1
333580,2
333581,0
333582,3
333583,0
333584,0
333585,1
333586,0
333587,3
333588,0
333589,2
333590,0
333591,0
333592,2
333593,2
333594,0
333595,1
333596,6
333597,0
333598,1
333599,1
333600,2
333601,0
333602,2
333603,0
333604,2
333605,2
333606,89
333607,7
333608,0
333609,1
333610,0
333611,1
333612,2
333613,1
333614,4
333615,1
333616,2
333617,0
333618,0
333619,2
333620,2
333621,1
333622,0
333623,1
333624,0
333625,1
333626,0
333627,0
333628,1
333629,0
333630,0
333631,0
333632,0
333633,0
333634,0
333635,2
333636,0
333637,0
333638,1
333639,2
333640,1
333641,2
333642,2
333643,1
333644,0
333645,2
333646,0
333647,10
333648,0
333649,0
333650,0
333651,0
333652,0
333653,0
333654,2
333655,0
333656,0
333657,0
333658,1
333659,1
333660,1
333661,1
333662,1
333663,2
333664,0
333665,4
333666,1
333667,3
333668,16
333669,0
333670,2
333671,8
333672,0
333673,1
333674,2
333675,1
333676,3
333677,8
333678,3
333679,5
333680,0
333681,7
333682,0
333683,0
333684,2
333685,0
333686,1
333687,0
333688,0
333689,0
333690,0
333691,0
333692,0
333693,4
333694,0
333695,0
333696,0
333697,21
333698,2
333699,1
333700,0
333701,2
333702,6
333703,0
333704,11
333705,2
333706,0
333707,0
333708,1
333709,0
333710,0
333711,6
333712,1
333713,1
333714,0
333715,4
333716,3
333717,0
333718,2
333719,5
333720,1
333721,1
333722,2
333723,0
333724,1
333725,1
333726,4
333727,1
333728,0
333729,2
333730,1
333731,0
333732,0
333733,3
333734,0
333735,0
333736,3
333737,0
333738,1
333739,0
333740,1
333741,3
333742,2
333743,0
333744,0
333745,1
333746,1
333747,1
333748,1
333749,1
333750,0
333751,0
333752,1
333753,0
333754,0
333755,0
333756,1
333757,2
333758,1
333759,2
333760,1
333761,0
333762,0
333763,4
333764,2
333765,3
333766,1
333767,4
333768,3
333769,1
333770,4
333771,1
333772,0
333773,0
333774,3
333775,2
333776,3
333777,0
333778,0
333779,2
333780,2
333781,0
333782,1
333783,1
333784,1
333785,0
333786,2
333787,1
333788,1
333789,0
333790,1
333791,1
333792,2
333793,1
333794,1
333795,2
333796,1
333797,1
333798,3
333799,1
333800,1
333801,1
333802,1
333803,1
333804,1
333805,2
333806,1
333807,2
333808,0
333809,0
333810,2
333811,0
333812,0
333813,3
333814,0
333815,3
333816,0
333817,1
333818,2
333819,0
333820,0
333821,0
333822,0
333823,0
333824,1
333825,1
333826,0
333827,0
333828,0
333829,2
333830,0
333831,0
333832,0
333833,2
333834,0
333835,0
333836,0
333837,2
333838,3
333839,0
333840,1
333841,0
333842,0
333843,0
333844,1
333845,2
333846,3
333847,4
333848,1
333849,0
333850,0
333851,0
333852,2
333853,1
333854,1
333855,0
333856,1
333857,1
333858,2
333859,0
333860,0
333861,0
333862,0
333863,1
333864,1
333865,0
333866,0
333867,2
333868,0
333869,1
333870,0
333871,1
333872,0
333873,1
333874,1
333875,1
333876,3
333877,0
333878,1
333879,5
333880,3
333881,0
333882,1
333883,1
333884,0
333885,2
333886,0
333887,2
333888,1
333889,2
333890,501
333891,1
333892,0
333893,1
333894,0
333895,3
333896,1
333897,1
333898,0
333899,4
333900,0
333901,5
333902,1
333903,0
333904,1
333905,0
333906,0
333907,5
333908,0
333909,1
333910,0
333911,0
333912,0
333913,0
333914,1
333915,0
333916,0
333917,1
333918,0
333919,0
333920,0
333921,1
333922,0
333923,12
333924,13
333925,0
333926,0
333927,113
333928,0
333929,1
333930,0
333931,0
333932,0
333933,0
333934,0
333935,0
333936,1
333937,0
333938,0
333939,0
333940,0
333941,0
333942,0
333943,0
333944,0
333945,0
333946,0
333947,0
333948,0
333949,1
333950,0
333951,0
333952,0
333953,0
333954,0
333955,0
333956,0
333957,0
333958,1
333959,0
333960,0
333961,0
333962,0
333963,1
333964,0
333965,1
333966,0
333967,0
333968,0
333969,3
333970,0
333971,1
333972,0
333973,0
333974,0
333975,0
333976,0
333977,0
333978,0
333979,0
333980,0
333981,0
333982,0
333983,0
333984,0
333985,0
333986,0
333987,0
333988,0
333989,0
333990,0
333991,0
333992,0
333993,0
333994,0
333995,0
333996,1
333997,0
333998,0
333999,1
334000,0
334001,0
334002,0
334003,0
334004,0
334005,0
334006,1
334007,0
334008,1
334009,0
334010,2
334011,0
334012,1
334013,0
334014,0
334015,0
334016,0
334017,0
334018,0
334019,1
334020,6
334021,0
334022,0
334023,1
334024,1
334025,1
334026,1
334027,0
334028,0
334029,1
334030,0
334031,0
334032,0
334033,1
334034,1
334035,1
334036,1
334037,0
334038,1
334039,0
334040,0
334041,0
334042,0
334043,0
334044,0
334045,0
334046,3
334047,0
334048,0
334049,4
334050,0
334051,0
334052,1
334053,0
334054,0
334055,1
334056,0
334057,0
334058,0
334059,0
334060,2
334061,0
334062,0
334063,3
334064,0
334065,2
334066,0
334067,0
334068,1
334069,0
334070,0
334071,0
334072,0
334073,2
334074,0
334075,0
334076,6
334077,0
334078,0
334079,1
334080,0
334081,0
334082,0
334083,1
334084,0
334085,0
334086,0
334087,0
334088,0
334089,0
334090,1
334091,2
334092,0
334093,2
334094,0
334095,0
334096,2
334097,0
334098,1
334099,0
334100,1
334101,1
334102,0
334103,1
334104,2
334105,1
334106,1
334107,0
334108,1
334109,2
334110,0
334111,3
334112,0
334113,0
334114,1
334115,1
334116,4
334117,0
334118,4
334119,0
334120,1
334121,0
334122,1
334123,13
334124,0
334125,0
334126,0
334127,0
334128,0
334129,1
334130,0
334131,0
334132,3
334133,0
334134,0
334135,5
334136,0
334137,4
334138,1
334139,5
334140,0
334141,13
334142,0
334143,0
334144,0
334145,0
334146,0
334147,5
334148,2
334149,1
334150,0
334151,0
334152,0
334153,1
334154,3
334155,0
334156,1
334157,0
334158,0
334159,0
334160,0
334161,0
334162,1
334163,0
334164,0
334165,0
334166,0
334167,0
334168,0
334169,0
334170,0
334171,1
334172,5
334173,2
334174,9
334175,1
334176,0
334177,0
334178,0
334179,2
334180,0
334181,0
334182,0
334183,3
334184,0
334185,0
334186,0
334187,0
334188,0
334189,0
334190,0
334191,1
334192,0
334193,2
334194,3
334195,0
334196,1
334197,1
334198,3
334199,0
334200,2
334201,0
334202,0
334203,0
334204,1
334205,1
334206,0
334207,0
334208,1
334209,2
334210,2
334211,1
334212,0
334213,0
334214,2
334215,0
334216,2
334217,0
334218,2
334219,0
334220,1
334221,0
334222,1
334223,0
334224,0
334225,1
334226,2
334227,0
334228,0
334229,14
334230,0
334231,0
334232,0
334233,0
334234,1
334235,0
334236,0
334237,12
334238,0
334239,11
334240,1
334241,1
334242,0
334243,1
334244,0
334245,0
334246,1
334247,0
334248,0
334249,0
334250,2
334251,0
334252,2
334253,0
334254,0
334255,0
334256,0
334257,0
334258,0
334259,0
334260,0
334261,1
334262,0
334263,0
334264,0
334265,0
334266,0
334267,0
334268,1
334269,0
334270,1
334271,0
334272,0
334273,0
334274,0
334275,0
334276,0
334277,0
334278,0
334279,0
334280,1
334281,0
334282,0
334283,0
334284,0
334285,0
334286,0
334287,1
334288,0
334289,0
334290,0
334291,3
334292,0
334293,1
334294,0
334295,0
334296,1
334297,0
334298,2
334299,0
334300,0
334301,106
334302,1
334303,0
334304,5
334305,1
334306,5
334307,1
334308,1
334309,1
334310,0
334311,14
334312,0
334313,1
334314,0
334315,1
334316,0
334317,0
334318,0
334319,0
334320,0
334321,0
334322,0
334323,5
334324,0
334325,0
334326,6
334327,0
334328,2
334329,0
334330,0
334331,0
334332,1
334333,1
334334,0
334335,1
334336,1
334337,0
334338,1
334339,1
334340,0
334341,0
334342,0
334343,0
334344,7
334345,1
334346,0
334347,1
334348,0
334349,0
334350,0
334351,0
334352,1
334353,0
334354,0
334355,0
334356,0
334357,0
334358,0
334359,0
334360,0
334361,0
334362,0
334363,0
334364,0
334365,0
334366,0
334367,0
334368,0
334369,0
334370,1
334371,0
334372,0
334373,0
334374,0
334375,0
334376,2
334377,0
334378,0
334379,1
334380,0
334381,0
334382,3
334383,0
334384,0
334385,0
334386,0
334387,0
334388,0
334389,0
334390,13
334391,0
334392,0
334393,0
334394,1
334395,0
334396,1
334397,0
334398,1
334399,0
334400,0
334401,0
334402,1
334403,0
334404,0
334405,1
334406,0
334407,19
334408,0
334409,4
334410,0
334411,0
334412,0
334413,0
334414,0
334415,0
334416,0
334417,1
334418,1
334419,2
334420,0
334421,0
334422,0
334423,1
334424,4
334425,1
334426,0
334427,0
334428,10
334429,0
334430,1
334431,2
334432,1
334433,3
334434,0
334435,2
334436,1
334437,1
334438,0
334439,4
334440,2
334441,0
334442,6
334443,3
334444,5
334445,2
334446,0
334447,0
334448,0
334449,0
334450,0
334451,3
334452,0
334453,1
334454,1
334455,1
334456,0
334457,0
334458,0
334459,0
334460,1
334461,0
334462,0
334463,1
334464,0
334465,1
334466,3
334467,2
334468,0
334469,0
334470,0
334471,1
334472,0
334473,0
334474,1
334475,0
334476,0
334477,0
334478,1
334479,0
334480,0
334481,0
334482,0
334483,5
334484,0
334485,0
334486,0
334487,0
334488,0
334489,0
334490,0
334491,2
334492,3
334493,0
334494,6
334495,0
334496,3
334497,2
334498,0
334499,0
334500,1
334501,0
334502,0
334503,3
334504,0
334505,2
334506,1
334507,3
334508,1
334509,0
334510,1
334511,7
334512,0
334513,0
334514,0
334515,0
334516,0
334517,2
334518,0
334519,5
334520,0
334521,0
334522,0
334523,7
334524,6
334525,4
334526,1
334527,1
334528,6
334529,7
334530,1
334531,0
334532,0
334533,0
334534,2
334535,2
334536,0
334537,3
334538,1
334539,0
334540,0
334541,1
334542,2
334543,3
334544,2
334545,1
334546,0
334547,2
334548,1
334549,1
334550,3
334551,1
334552,2
334553,2
334554,1
334555,9
334556,0
334557,11
334558,0
334559,2
334560,0
334561,0
334562,7
334563,1
334564,0
334565,13
334566,0
334567,12
334568,0
334569,0
334570,3
334571,16
334572,15
334573,0
334574,8
334575,13
334576,0
334577,4
334578,1
334579,7
334580,0
334581,0
334582,2
334583,0
334584,0
334585,4
334586,9
334587,0
334588,0
334589,1
334590,1
334591,0
334592,0
334593,4
334594,0
334595,8
334596,4
334597,1
334598,9
334599,4
334600,4
334601,1
334602,4
334603,2
334604,1
334605,0
334606,0
334607,0
334608,0
334609,0
334610,3
334611,3
334612,0
334613,1
334614,0
334615,1
334616,1
334617,0
334618,1
334619,1
334620,0
334621,0
334622,1
334623,1
334624,2
334625,0
334626,0
334627,0
334628,2
334629,0
334630,0
334631,4
334632,3
334633,0
334634,7
334635,0
334636,1
334637,3
334638,1
334639,1
334640,3
334641,0
334642,0
334643,0
334644,1
334645,1
334646,0
334647,0
334648,3
334649,0
334650,0
334651,0
334652,2
334653,0
334654,0
334655,2
334656,0
334657,0
334658,1
334659,1
334660,2
334661,3
334662,0
334663,0
334664,0
334665,3
334666,0
334667,0
334668,0
334669,0
334670,1
334671,0
334672,0
334673,1
334674,6
334675,0
334676,2
334677,3
334678,0
334679,0
334680,3
334681,0
334682,0
334683,1
334684,0
334685,0
334686,0
334687,0
334688,0
334689,19
334690,2
334691,0
334692,0
334693,0
334694,0
334695,0
334696,0
334697,1
334698,1
334699,4
334700,0
334701,0
334702,1
334703,1
334704,3
334705,0
334706,0
334707,0
334708,1
334709,0
334710,0
334711,0
334712,0
334713,0
334714,0
334715,4
334716,0
334717,0
334718,1
334719,2
334720,4
334721,0
334722,0
334723,0
334724,0
334725,1
334726,0
334727,0
334728,2
334729,0
334730,1
334731,0
334732,0
334733,1
334734,0
334735,0
334736,1
334737,1
334738,0
334739,0
334740,0
334741,0
334742,0
334743,1
334744,3
334745,0
334746,0
334747,0
334748,13
334749,0
334750,0
334751,0
334752,2
334753,0
334754,0
334755,0
334756,0
334757,0
334758,0
334759,0
334760,1
334761,0
334762,0
334763,0
334764,0
334765,0
334766,0
334767,0
334768,0
334769,0
334770,0
334771,0
334772,0
334773,0
334774,0
334775,0
334776,0
334777,0
334778,0
334779,0
334780,3
334781,0
334782,0
334783,0
334784,0
334785,1
334786,0
334787,1
334788,3
334789,3
334790,0
334791,0
334792,0
334793,0
334794,1
334795,1
334796,0
334797,0
334798,0
334799,0
334800,0
334801,0
334802,0
334803,1
334804,3
334805,0
334806,0
334807,0
334808,2
334809,1
334810,0
334811,0
334812,1
334813,1
334814,9
334815,2
334816,0
334817,4
334818,3
334819,0
334820,0
334821,1
334822,0
334823,0
334824,0
334825,0
334826,0
334827,2
334828,1
334829,0
334830,10
334831,0
334832,16
334833,2
334834,0
334835,4
334836,30
334837,3
334838,0
334839,0
334840,3
334841,0
334842,2
334843,2
334844,2
334845,4
334846,1
